シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,番号（補助率等）,補助対象,補助率,補助上限等,補助率URL
レビューシート,2024,6895,高齢者医療運営円滑化等補助金(高齢者医療支援金等負担金助成事業（制度改正等による影響を受けた健康保険組合に対する補助））,20,厚生労働省,厚生労働省,保険局,,保険課,,,健康保険組合係,1,制度改正等による影響を受けた健康保険組合に対して助成,'定額,,
レビューシート,2024,6896,高齢者医療運営円滑化等補助金(被用者保険運営円滑化推進事業（共同助成事業及びレセプト・健診情報等を活用したデータヘルス推進事業）),20,厚生労働省,厚生労働省,保険局,,保険課,,,健康保険組合係,1,健康保険組合連合会、健康保険組合、社会保険診療報酬支払基金、全国健康保険協会、国立大学法人東京大学,'定額,,
レビューシート,2024,6897,高齢者医療運営円滑化等補助金(被用者保険運営円滑化推進事業（訪問看護レセプト電算処理システム整備事業等）),20,厚生労働省,厚生労働省,保険局,,医療介護連携政策課,保険データ企画室,,,1,社会保険診療報酬支払基金（訪問看護レセプト電算処理システム整備事業）,'定額,,
レビューシート,2024,6898,国際通信の自律性確保に向けた海底ケーブルの敷設・保守体制強化に関する調査,15,総務省,総務省,国際戦略局,,参事官,,,,,,,,
レビューシート,2024,6902,労働災害動向調査費,20,厚生労働省,厚生労働省,政策統括官,,,賃金福祉統計室,,安全衛生第二係,,,,,
レビューシート,2024,6904,食品ロス削減及びフードバンク支援緊急対策事業,21,農林水産省,農林水産省,大臣官房,新事業・食品産業部,外食・食文化課,,,,1,,'定額,,
レビューシート,2024,6905,水道国際協力等経費,23,国土交通省,国土交通省,水管理・国土保全局,,上下水道企画課,上下水道国際室,,,,,,,
レビューシート,2024,6906,上下水道科学研究費補助金,23,国土交通省,国土交通省,水管理・国土保全局,,大臣官房参事官（上下水道技術）,,,,1,大学や民間企業等の研究者,'各年度、課題ごとに設定,令和６年度新規　約725万円／年度,https://www.mlit.go.jp/mizukokudo/sewerage/mizukokudo_sewerage_tk_000892.html
レビューシート,2024,6907,医学部等教育・働き方改革支援事業,19,文部科学省,文部科学省,高等教育局,,医学教育課,大学病院支援室,,病院第二係,1,,'【補助率：定額補助】,,
レビューシート,2024,6908,地域スポーツクラブ活動体制整備事業／（令和５年度より地域運動部活動推進事業から改称）,19,文部科学省,スポーツ庁,,,地域スポーツ課,,,地域運動部活動推進係,,,,,
レビューシート,2024,6910,被保護者就労支援事業費（生活困窮者自立相談支援事業費等負担金関係）,20,厚生労働省,厚生労働省,社会・援護局,,保護課,保護事業室,,自立支援係,1,,'44989,,
レビューシート,2024,6911,被保護者健康管理支援事業（生活困窮者自立相談支援事業費等負担金関係）,20,厚生労働省,厚生労働省,社会・援護局,,保護課,,,医療係,1,,'3/4,,
レビューシート,2024,6912,被保護者就労準備支援等事業（生活困窮者就労準備支援事業費等補助金関係）,20,厚生労働省,厚生労働省,社会・援護局,,保護課,保護事業室,,自立支援係,1,,'２／３,,
レビューシート,2024,6913,都道府県等による生活保護業務支援事業（生活困窮者就労準備支援事業費等補助金関係）,20,厚生労働省,厚生労働省,社会・援護局,,保護課,自立推進・指導監査室,,監査企画係,1,都道府県・指定都市,'○補助率　3/4（事業の全部又は一部を委託可）,,
レビューシート,2024,6916,地域福祉増進事業等（地域生活課題に対する支援体制の構築）（生活困窮者就労準備支援事業費等補助金関係）,20,厚生労働省,厚生労働省,社会・援護局,,地域福祉課,,,,1,都道府県,'１／２、２／３、３／４、１０／１０,,
レビューシート,2024,6920,社会福祉施設等施設整備（その他）,20,厚生労働省,厚生労働省,社会・援護局,障害保健福祉部,障害福祉課,,,福祉財政係,1,都道府県等,'①社会福祉施設等災害復旧費補助金のみ国１／２,,
レビューシート,2024,6924,就労選択支援に係る試行的調査及び事業実施に向けたモデル事業,20,厚生労働省,厚生労働省,社会・援護局,障害保健福祉部,障害福祉課,,,,,,,,
レビューシート,2024,6925,地域生活支援促進事業（精神障害にも対応した地域包括ケアシステムの構築推進事業）,20,厚生労働省,厚生労働省,社会・援護局,障害保健福祉部,精神・障害保健課,,,,1,都道府県等,'補助率：１／２補助対象：都道府県、市区町村（保健所を設置しているものに限る）,,
レビューシート,2024,6927,認知症総合戦略推進事業,20,厚生労働省,厚生労働省,老健局,,認知症施策・地域介護推進課,,,認知症施策推進係,1,,'補助率1/2、定額,,
レビューシート,2024,6928,認知症介護研究・研修センター運営事業,20,厚生労働省,厚生労働省,老健局,,認知症施策・地域介護推進課,,,認知症施策推進係,1,東京都、愛知県、仙台市,'定額,,
レビューシート,2024,6929,認知症サポーター等推進事業,20,厚生労働省,厚生労働省,老健局,,認知症施策・地域介護推進課,,,認知症施策推進係,,,,,
レビューシート,2024,6930,保険者機能強化中央研修,20,厚生労働省,厚生労働省,老健局,,認知症施策・地域介護推進課,地域づくり推進室,,地域包括ケア推進係,,,,,
レビューシート,2024,6931,要介護認定適正化等事業,20,厚生労働省,厚生労働省,老健局,,老人保健課,,,介護認定係,,,,,
レビューシート,2024,6932,離島等サービス確保対策事業,20,厚生労働省,厚生労働省,老健局,,認知症施策・地域介護推進課,,,基準第二係,1,都道府県,'都道府県・指定都市・中核市が主体の場合　国１／２、都道府県等１／２（地域医療介護総合確保基金の「離島、中山間地域等における介護人材確保支援事業」とあわせて実施する場合　国３／４、都道府県等１／４市区町村が主体の場合　国１／２、都道府県１／４、市区町村１／４（地域づくり加速化事業による伴走的支援を受けている場合　国２／３、都道府県１／６、市区町村１／６）注：指定都市・中核市・市区町村分においては間接補助,,
レビューシート,2024,6933,高齢者生きがい活動促進事業,20,厚生労働省,厚生労働省,老健局,,認知症施策・地域介護推進課,,,,1,市町村,'定額,農福連携推進事業：補助上限額200万円、高齢者等が行う地域の支え合い活動：補助上限額100万円,
レビューシート,2024,6934,介護事業実態調査事業,20,厚生労働省,厚生労働省,老健局,,老人保健課,,,調査係,,,,,
レビューシート,2024,6935,介護報酬改定検証・研究委員会費,20,厚生労働省,厚生労働省,老健局,,老人保健課,,,調査係,,,,,
レビューシート,2024,6936,在宅医療・介護連携推進支援事業,20,厚生労働省,厚生労働省,老健局,,老人保健課,,,,,,,,
レビューシート,2024,6937,介護予防活動普及展開事業,20,厚生労働省,厚生労働省,老健局,,老人保健課,,,,,,,,
レビューシート,2024,6938,福祉用具貸与価格適正化推進事業,20,厚生労働省,厚生労働省,老健局,,高齢者支援課,,,福祉用具・住宅改修係,,,,,
レビューシート,2024,6939,介護認定データの国保連合会への送信委託費,20,厚生労働省,厚生労働省,老健局,,老人保健課,,,介護認定係,,,,,
レビューシート,2024,6940,介護医療院開設移行等支援事業,20,厚生労働省,厚生労働省,老健局,,老人保健課,,,,,,,,
レビューシート,2024,6941,介護事業所における生産性向上推進事業,20,厚生労働省,厚生労働省,老健局,,高齢者支援課,介護業務効率化・生産性向上推進室,,介護調整係,1,,'­,,
レビューシート,2024,6942,認知症普及啓発等事業,20,厚生労働省,厚生労働省,老健局,,認知症施策・地域介護推進課,,,認知症施策推進係,,,,,
レビューシート,2024,6943,高齢者虐待防止調査委託費,20,厚生労働省,厚生労働省,老健局,,高齢者支援課,,,虐待防止対策係,,,,,
